일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2022-01-05,77400,-1300,-1.65,78800,79000,76400,25470640,1.97E+12,4.62E+14,5969782550
2022-01-04,78700,100,0.13,78800,79200,78300,12427416,9.78E+11,4.70E+14,5969782550
2022-01-03,78600,300,0.38,79400,79800,78200,13502112,1.07E+12,4.69E+14,5969782550
2021-12-30,78300,-500,-0.63,78900,79500,78100,14236700,1.12E+12,4.67E+14,5969782550
2021-12-29,78800,-1500,-1.87,80200,80200,78500,19794795,1.57E+12,4.70E+14,5969782550
2021-12-28,80300,100,0.12,80200,80400,79700,18226325,1.46E+12,4.79E+14,5969782550
2021-12-27,80200,-300,-0.37,80600,80600,79800,10783368,8.64E+11,4.79E+14,5969782550
2021-12-24,80500,600,0.75,80200,80800,80200,12086380,9.74E+11,4.81E+14,5969782550
2021-12-23,79900,500,0.63,79800,80000,79300,13577498,1.08E+12,4.77E+14,5969782550
2021-12-22,79400,1300,1.66,78900,79400,78800,17105892,1.35E+12,4.74E+14,5969782550
2021-12-21,78100,1000,1.3,77900,78300,77500,14245298,1.11E+12,4.66E+14,5969782550
2021-12-20,77100,-900,-1.15,77600,77800,76800,11264375,8.70E+11,4.60E+14,5969782550
2021-12-17,78000,200,0.26,76800,78000,76800,13108479,1.02E+12,4.66E+14,5969782550
2021-12-16,77800,200,0.26,78500,78500,77400,11996128,9.34E+11,4.64E+14,5969782550
2021-12-15,77600,600,0.78,76400,77600,76300,9584939,7.39E+11,4.63E+14,5969782550
2021-12-14,77000,200,0.26,76500,77200,76200,10976660,8.41E+11,4.60E+14,5969782550
2021-12-13,76800,-100,-0.13,77200,78300,76500,15038750,1.16E+12,4.58E+14,5969782550
2021-12-10,76900,-1300,-1.66,77400,77600,76800,9155219,7.06E+11,4.59E+14,5969782550
2021-12-09,78200,800,1.03,77400,78200,77000,21604528,1.68E+12,4.67E+14,5969782550
2021-12-08,77400,0,0,78300,78600,77100,21558340,1.66E+12,4.62E+14,5969782550
2021-12-07,77400,1100,1.44,76100,77700,75600,19232453,1.48E+12,4.62E+14,5969782550
2021-12-06,76300,700,0.93,75100,76700,74900,16391250,1.25E+12,4.55E+14,5969782550
2021-12-03,75600,-200,-0.26,75600,76000,74100,18330240,1.38E+12,4.51E+14,5969782550
2021-12-02,75800,1400,1.88,73900,75800,73800,23652940,1.78E+12,4.53E+14,5969782550
2021-12-01,74400,3100,4.35,72000,74800,71600,21954856,1.61E+12,4.44E+14,5969782550
2021-11-30,71300,-1000,-1.38,73200,73900,70500,30364841,2.18E+12,4.26E+14,5969782550
2021-11-29,72300,0,0,71700,73000,71400,16682559,1.21E+12,4.32E+14,5969782550
2021-11-26,72300,-1400,-1.9,73500,74100,72000,13002242,9.44E+11,4.32E+14,5969782550
2021-11-25,73700,-1100,-1.47,75100,75100,73600,12559258,9.30E+11,4.40E+14,5969782550
2021-11-24,74800,-500,-0.66,76000,76200,74100,15652305,1.17E+12,4.47E+14,5969782550
2021-11-23,75300,400,0.53,76000,76000,74500,22029195,1.66E+12,4.50E+14,5969782550
2021-11-22,74900,3700,5.2,73300,75200,73000,27506623,2.05E+12,4.47E+14,5969782550
2021-11-19,71200,1000,1.42,70400,71400,70100,11954728,8.45E+11,4.25E+14,5969782550
2021-11-18,70200,-500,-0.71,70700,71000,70200,10144957,7.15E+11,4.19E+14,5969782550
2021-11-17,70700,-600,-0.84,71300,71600,70600,11027606,7.83E+11,4.22E+14,5969782550
2021-11-16,71300,-100,-0.14,71500,72000,71300,10919239,7.82E+11,4.26E+14,5969782550
2021-11-15,71400,800,1.13,71700,71900,70900,12420710,8.89E+11,4.26E+14,5969782550
2021-11-12,70600,700,1,70200,70900,69900,10087450,7.11E+11,4.21E+14,5969782550
2021-11-11,69900,-300,-0.43,69900,70000,69600,11489122,8.02E+11,4.17E+14,5969782550
2021-11-10,70200,-300,-0.43,70300,70900,70200,9422009,6.64E+11,4.19E+14,5969782550
2021-11-09,70500,-100,-0.14,70300,71000,70100,11159589,7.86E+11,4.21E+14,5969782550
2021-11-08,70600,400,0.57,70400,70600,69800,11121981,7.81E+11,4.21E+14,5969782550
2021-11-05,70200,-400,-0.57,71600,71600,70200,12667743,8.94E+11,4.19E+14,5969782550
2021-11-04,70600,200,0.28,71200,71600,70500,11818987,8.40E+11,4.21E+14,5969782550
2021-11-03,70400,-1100,-1.54,71700,71700,70100,12770428,9.02E+11,4.20E+14,5969782550
2021-11-02,71500,1600,2.29,70800,72200,70700,16812570,1.20E+12,4.27E+14,5969782550
2021-11-01,69900,100,0.14,70200,70600,69900,11503729,8.08E+11,4.17E+14,5969782550
2021-10-29,69800,-900,-1.27,71200,71600,69700,17016151,1.20E+12,4.17E+14,5969782550
2021-10-28,70700,600,0.86,69500,72200,69500,20644902,1.46E+12,4.22E+14,5969782550
2021-10-27,70100,-1000,-1.41,71000,71000,70000,10295316,7.23E+11,4.18E+14,5969782550
2021-10-26,71100,900,1.28,70600,71500,70400,10528252,7.46E+11,4.24E+14,5969782550
2021-10-25,70200,-200,-0.28,69900,70600,69500,10029621,7.03E+11,4.19E+14,5969782550
2021-10-22,70400,200,0.28,70000,70700,70000,8395448,5.91E+11,4.20E+14,5969782550
2021-10-21,70200,-100,-0.14,70300,70600,70000,10891094,7.66E+11,4.19E+14,5969782550
2021-10-20,70300,-300,-0.42,70700,71000,70200,10151638,7.16E+11,4.20E+14,5969782550
2021-10-19,70600,400,0.57,70800,71000,70400,9507991,6.72E+11,4.21E+14,5969782550
2021-10-18,70200,100,0.14,70200,70300,69200,13486391,9.42E+11,4.19E+14,5969782550
2021-10-15,70100,700,1.01,70200,71000,70000,18051612,1.27E+12,4.18E+14,5969782550
2021-10-14,69400,600,0.87,69000,69800,68800,19520641,1.35E+12,4.14E+14,5969782550
2021-10-13,68800,-200,-0.29,68700,69600,68300,24172015,1.67E+12,4.11E+14,5969782550
2021-10-12,69000,-2500,-3.5,70700,70900,68700,31001484,2.15E+12,4.12E+14,5969782550
2021-10-08,71500,-100,-0.14,72300,72400,71500,14043287,1.01E+12,4.27E+14,5969782550
2021-10-07,71600,300,0.42,71600,72100,71300,13683532,9.82E+11,4.27E+14,5969782550
2021-10-06,71300,-900,-1.25,72600,72800,71200,18956962,1.36E+12,4.26E+14,5969782550
2021-10-05,72200,-1000,-1.37,73000,73000,71400,24013921,1.73E+12,4.31E+14,5969782550
2021-10-01,73200,-900,-1.21,73900,74000,72900,15803395,1.16E+12,4.37E+14,5969782550
2021-09-30,74100,0,0,74300,74800,73700,19919361,1.48E+12,4.42E+14,5969782550
2021-09-29,74100,-2200,-2.88,74800,75300,73800,23992458,1.78E+12,4.42E+14,5969782550
2021-09-28,76300,-1400,-1.8,77700,77800,76200,15406382,1.18E+12,4.55E+14,5969782550
2021-09-27,77700,400,0.52,77300,77700,77000,11699798,9.07E+11,4.64E+14,5969782550
2021-09-24,77300,-100,-0.13,77600,77700,77100,12247274,9.47E+11,4.61E+14,5969782550
2021-09-23,77400,200,0.26,77500,77600,76800,17055590,1.32E+12,4.62E+14,5969782550
2021-09-17,77200,1100,1.45,76300,77200,75900,16289502,1.25E+12,4.61E+14,5969782550
2021-09-16,76100,-900,-1.17,77300,77400,76100,13067622,1.00E+12,4.54E+14,5969782550
2021-09-15,77000,400,0.52,77400,77400,76400,12829128,9.88E+11,4.60E+14,5969782550
2021-09-14,76600,300,0.39,77100,77700,76600,18167057,1.40E+12,4.57E+14,5969782550
2021-09-13,76300,1000,1.33,75200,76300,75100,11397775,8.65E+11,4.55E+14,5969782550
2021-09-10,75300,0,0,75300,75600,74800,10103212,7.60E+11,4.50E+14,5969782550
2021-09-09,75300,-1000,-1.31,76400,76600,75000,17600770,1.33E+12,4.50E+14,5969782550
2021-09-08,76300,200,0.26,76000,76400,75600,11798147,8.98E+11,4.55E+14,5969782550
2021-09-07,76100,-1200,-1.55,77100,77100,75900,13239401,1.01E+12,4.54E+14,5969782550
2021-09-06,77300,700,0.91,76800,77600,76600,12861180,9.93E+11,4.61E+14,5969782550
2021-09-03,76600,600,0.79,76400,76700,76000,12096419,9.25E+11,4.57E+14,5969782550
2021-09-02,76000,-800,-1.04,76800,76800,75700,15347486,1.17E+12,4.54E+14,5969782550
2021-09-01,76800,100,0.13,76700,77100,75900,16114775,1.23E+12,4.58E+14,5969782550
2021-08-31,76700,2100,2.82,74900,76700,74300,24630370,1.86E+12,4.58E+14,5969782550
2021-08-30,74600,300,0.4,75400,75500,74200,12686999,9.46E+11,4.45E+14,5969782550
2021-08-27,74300,-300,-0.4,74300,75000,73800,15172748,1.13E+12,4.44E+14,5969782550
2021-08-26,74600,-1100,-1.45,76100,76200,74600,16671494,1.25E+12,4.45E+14,5969782550
2021-08-25,75700,100,0.13,76200,76600,74900,22319664,1.69E+12,4.52E+14,5969782550
2021-08-24,75600,2300,3.14,73900,75700,73900,21016913,1.57E+12,4.51E+14,5969782550
2021-08-23,73300,600,0.83,73300,74000,73000,19384648,1.42E+12,4.38E+14,5969782550
2021-08-20,72700,-400,-0.55,73500,73900,72500,22364803,1.63E+12,4.34E+14,5969782550
2021-08-19,73100,-800,-1.08,73500,74400,73100,22166298,1.63E+12,4.36E+14,5969782550
2021-08-18,73900,-300,-0.4,73900,74600,73100,29192631,2.16E+12,4.41E+14,5969782550
2021-08-17,74200,-200,-0.27,74000,75100,74000,30944847,2.30E+12,4.43E+14,5969782550
2021-08-13,74400,-2600,-3.38,75800,76000,74100,61270643,4.58E+12,4.44E+14,5969782550
2021-08-12,77000,-1500,-1.91,77100,78200,76900,42365223,3.28E+12,4.60E+14,5969782550
2021-08-11,78500,-1700,-2.12,79600,79800,78500,30241137,2.39E+12,4.69E+14,5969782550
2021-08-10,80200,-1300,-1.6,82300,82400,80100,20362639,1.64E+12,4.79E+14,5969782550
2021-08-09,81500,0,0,81500,82300,80900,15522581,1.27E+12,4.87E+14,5969782550
2021-08-06,81500,-600,-0.73,81900,82500,81300,13342623,1.09E+12,4.87E+14,5969782550
2021-08-05,82100,-800,-0.97,83300,83300,82000,18485469,1.53E+12,4.90E+14,5969782550
2021-08-04,82900,1500,1.84,82200,83100,81800,25642368,2.12E+12,4.95E+14,5969782550
2021-08-03,81400,2100,2.65,79400,81400,79300,24339360,1.97E+12,4.86E+14,5969782550
2021-08-02,79300,800,1.02,79200,79500,78700,11739124,9.29E+11,4.73E+14,5969782550
2021-07-30,78500,-500,-0.63,78900,78900,78500,13823411,1.09E+12,4.69E+14,5969782550
2021-07-29,79000,-200,-0.25,78800,79400,78800,14360453,1.13E+12,4.72E+14,5969782550
2021-07-28,79200,700,0.89,78300,79200,78100,12743417,1.00E+12,4.73E+14,5969782550
2021-07-27,78500,-300,-0.38,79200,79400,78500,11427693,9.01E+11,4.69E+14,5969782550
2021-07-26,78800,-500,-0.63,79400,79500,78800,10040975,7.93E+11,4.70E+14,5969782550
2021-07-23,79300,-400,-0.5,79700,79900,79200,9098910,7.23E+11,4.73E+14,5969782550
2021-07-22,79700,1200,1.53,79000,79800,78900,12618790,1.00E+12,4.76E+14,5969782550
2021-07-21,78500,-500,-0.63,79000,79100,78500,12355296,9.71E+11,4.69E+14,5969782550
2021-07-20,79000,0,0,78500,79000,78400,12456646,9.80E+11,4.72E+14,5969782550
2021-07-19,79000,-800,-1,79100,79200,78800,13155414,1.04E+12,4.72E+14,5969782550
2021-07-16,79800,-800,-0.99,80100,80100,79500,10859399,8.66E+11,4.76E+14,5969782550
2021-07-15,80600,1100,1.38,79800,80600,79500,13766279,1.10E+12,4.81E+14,5969782550
2021-07-14,79500,-300,-0.38,79400,79600,79100,11575636,9.19E+11,4.75E+14,5969782550
2021-07-13,79800,100,0.13,80000,80200,79800,9863450,7.89E+11,4.76E+14,5969782550
2021-07-12,79700,300,0.38,79900,80000,79500,9768108,7.79E+11,4.76E+14,5969782550
2021-07-09,79400,-500,-0.63,79600,79800,79000,22720577,1.80E+12,4.74E+14,5969782550
2021-07-08,79900,-900,-1.11,81100,81200,79900,16660998,1.34E+12,4.77E+14,5969782550
2021-07-07,80800,-400,-0.49,81200,81300,80300,15992202,1.29E+12,4.82E+14,5969782550
2021-07-06,81200,800,1,80600,81200,80500,12131651,9.83E+11,4.85E+14,5969782550
2021-07-05,80400,400,0.5,80100,80800,80000,8330969,6.70E+11,4.80E+14,5969782550
2021-07-02,80000,-100,-0.12,80000,80400,79900,8753097,7.01E+11,4.78E+14,5969782550
2021-07-01,80100,-600,-0.74,80500,80600,80000,13382882,1.07E+12,4.78E+14,5969782550
2021-06-30,80700,-300,-0.37,81100,81400,80700,13288643,1.08E+12,4.82E+14,5969782550
2021-06-29,81000,-900,-1.1,81900,82100,80800,15744317,1.28E+12,4.84E+14,5969782550
2021-06-28,81900,300,0.37,81700,82000,81600,11578529,9.47E+11,4.89E+14,5969782550
2021-06-25,81600,400,0.49,81500,81900,81200,13481405,1.10E+12,4.87E+14,5969782550
2021-06-24,81200,1100,1.37,80400,81400,80100,18771080,1.52E+12,4.85E+14,5969782550
2021-06-23,80100,100,0.13,80500,80600,79900,13856548,1.11E+12,4.78E+14,5969782550
2021-06-22,80000,100,0.13,80200,80300,79900,11773365,9.43E+11,4.78E+14,5969782550
2021-06-21,79900,-600,-0.75,79700,80000,79600,16063340,1.28E+12,4.77E+14,5969782550
2021-06-18,80500,-400,-0.49,81100,81100,80500,14916721,1.20E+12,4.81E+14,5969782550
2021-06-17,80900,-900,-1.1,81100,81300,80700,14007385,1.13E+12,4.83E+14,5969782550
2021-06-16,81800,900,1.11,81500,81900,81100,14999855,1.22E+12,4.88E+14,5969782550
2021-06-15,80900,400,0.5,80900,81200,80600,10075685,8.14E+11,4.83E+14,5969782550
2021-06-14,80500,-500,-0.62,80800,80900,80500,10550078,8.50E+11,4.81E+14,5969782550
2021-06-11,81000,0,0,81200,81700,80700,14087962,1.14E+12,4.84E+14,5969782550
2021-06-10,81000,-100,-0.12,81300,81400,80900,17586995,1.43E+12,4.84E+14,5969782550
2021-06-09,81100,-800,-0.98,81500,82000,81100,14908823,1.21E+12,4.84E+14,5969782550
2021-06-08,81900,0,0,82300,82600,81800,12781226,1.05E+12,4.89E+14,5969782550
2021-06-07,81900,-300,-0.36,82700,82800,81600,16496197,1.35E+12,4.89E+14,5969782550
2021-06-04,82200,-600,-0.72,82700,82700,81500,18112259,1.49E+12,4.91E+14,5969782550
2021-06-03,82800,2000,2.48,81300,83000,81100,29546007,2.44E+12,4.94E+14,5969782550
2021-06-02,80800,200,0.25,80400,81400,80300,16414644,1.33E+12,4.82E+14,5969782550
2021-06-01,80600,100,0.12,80500,81300,80100,14058401,1.14E+12,4.81E+14,5969782550
2021-05-31,80500,400,0.5,80300,80600,79600,13321324,1.07E+12,4.81E+14,5969782550
2021-05-28,80100,500,0.63,79800,80400,79400,12360199,9.89E+11,4.78E+14,5969782550
2021-05-27,79600,-200,-0.25,80000,80000,79100,23198510,1.85E+12,4.75E+14,5969782550
2021-05-26,79800,-100,-0.13,80400,80500,79700,11984359,9.59E+11,4.76E+14,5969782550
2021-05-25,79900,200,0.25,80000,80400,79800,13628942,1.09E+12,4.77E+14,5969782550
2021-05-24,79700,-400,-0.5,80100,80400,79500,13398666,1.07E+12,4.76E+14,5969782550
2021-05-21,80100,600,0.75,80100,81500,79800,20961714,1.69E+12,4.78E+14,5969782550
2021-05-20,79500,-100,-0.13,79400,79700,79100,16541828,1.31E+12,4.75E+14,5969782550
2021-05-18,79600,0,0,79600,80000,79100,17494407,1.39E+12,4.75E+14,5969782550
2021-05-17,79600,-500,-0.62,80800,80900,79200,17740855,1.41E+12,4.75E+14,5969782550
2021-05-14,80100,1600,2.04,79000,80300,78900,16450920,1.31E+12,4.78E+14,5969782550
2021-05-13,78500,-1500,-1.88,78900,79600,78400,31490096,2.48E+12,4.69E+14,5969782550
2021-05-12,80000,-1200,-1.48,80800,81200,79800,35812268,2.88E+12,4.78E+14,5969782550
2021-05-11,81200,-2000,-2.4,82500,82600,81100,28996680,2.37E+12,4.85E+14,5969782550
2021-05-10,83200,1300,1.59,82300,83500,81800,19385027,1.60E+12,4.97E+14,5969782550
2021-05-07,81900,-400,-0.49,81800,82100,81500,14154882,1.16E+12,4.89E+14,5969782550
2021-05-06,82300,-300,-0.36,81700,82300,81700,17047511,1.40E+12,4.91E+14,5969782550
2021-05-04,82600,900,1.1,81900,82600,81800,12532550,1.03E+12,4.93E+14,5969782550
2021-05-03,81700,200,0.25,81000,82400,81000,15710336,1.28E+12,4.88E+14,5969782550
2021-04-30,81500,-200,-0.24,81900,82100,81500,18673197,1.53E+12,4.87E+14,5969782550
2021-04-29,81700,-400,-0.49,82400,82500,81500,20000973,1.64E+12,4.88E+14,5969782550
2021-04-28,82100,-800,-0.97,83200,83200,82100,15596759,1.28E+12,4.90E+14,5969782550
2021-04-27,82900,-600,-0.72,83200,83300,82500,12941533,1.07E+12,4.95E+14,5969782550
2021-04-26,83500,700,0.85,82900,83500,82600,15489938,1.29E+12,4.98E+14,5969782550
2021-04-23,82800,400,0.49,81900,82900,81600,17805080,1.46E+12,4.94E+14,5969782550
2021-04-22,82400,-200,-0.24,82900,83000,82400,13934746,1.15E+12,4.92E+14,5969782550
2021-04-21,82600,-1300,-1.55,83300,83500,82500,21636079,1.79E+12,4.93E+14,5969782550
2021-04-20,83900,600,0.72,83300,84000,83100,15521965,1.30E+12,5.01E+14,5969782550
2021-04-19,83300,-600,-0.72,83800,84000,83300,15287311,1.28E+12,4.97E+14,5969782550
2021-04-16,83900,-200,-0.24,84700,84700,83600,15429522,1.29E+12,5.01E+14,5969782550
2021-04-15,84100,100,0.12,83700,84500,83400,16377412,1.38E+12,5.02E+14,5969782550
2021-04-14,84000,0,0,84000,84300,83400,13794652,1.16E+12,5.01E+14,5969782550
2021-04-13,84000,800,0.96,83000,84500,82800,15238206,1.28E+12,5.01E+14,5969782550
2021-04-12,83200,-400,-0.48,84100,84100,83100,12915282,1.08E+12,4.97E+14,5969782550
2021-04-09,83600,-1100,-1.3,84700,84900,83400,18193707,1.53E+12,4.99E+14,5969782550
2021-04-08,84700,-900,-1.05,85700,85700,84100,19244259,1.63E+12,5.06E+14,5969782550
2021-04-07,85600,-400,-0.47,86100,86200,85400,17885538,1.53E+12,5.11E+14,5969782550
2021-04-06,86000,600,0.7,86200,86200,85100,19042023,1.63E+12,5.13E+14,5969782550
2021-04-05,85400,600,0.71,85800,86000,84800,16255990,1.39E+12,5.10E+14,5969782550
2021-04-02,84800,1900,2.29,84000,85200,83900,22997538,1.95E+12,5.06E+14,5969782550
2021-04-01,82900,1500,1.84,82500,83000,82000,18676461,1.54E+12,4.95E+14,5969782550
2021-03-31,81400,-800,-0.97,82400,82700,81400,17240518,1.41E+12,4.86E+14,5969782550
2021-03-30,82200,600,0.74,81600,82300,81300,13121698,1.07E+12,4.91E+14,5969782550
2021-03-29,81600,100,0.12,81700,81700,81000,14952134,1.22E+12,4.87E+14,5969782550
2021-03-26,81500,300,0.37,81400,81600,81000,12845778,1.04E+12,4.87E+14,5969782550
2021-03-25,81200,200,0.25,81000,82100,80800,14758826,1.20E+12,4.85E+14,5969782550
2021-03-24,81000,-800,-0.98,81000,81600,80700,17926638,1.45E+12,4.84E+14,5969782550
2021-03-23,81800,-200,-0.24,82600,82900,81800,13299907,1.09E+12,4.88E+14,5969782550
2021-03-22,82000,100,0.12,82000,82300,81700,12670506,1.04E+12,4.90E+14,5969782550
2021-03-19,81900,-1000,-1.21,82100,82500,81800,15869700,1.30E+12,4.89E+14,5969782550
2021-03-18,82900,600,0.73,82800,83800,82600,18585244,1.55E+12,4.95E+14,5969782550
2021-03-17,82300,-500,-0.6,82800,82900,82000,11625146,9.57E+11,4.91E+14,5969782550
2021-03-16,82800,1000,1.22,82200,83000,82100,12293537,1.01E+12,4.94E+14,5969782550
2021-03-15,81800,-1000,-1.21,82800,82900,81800,13735798,1.13E+12,4.88E+14,5969782550
2021-03-12,82800,800,0.98,83100,83500,82400,13530573,1.12E+12,4.94E+14,5969782550
2021-03-11,82000,1100,1.36,81000,82500,81000,23818297,1.95E+12,4.90E+14,5969782550
2021-03-10,80900,-500,-0.61,82400,82500,80700,20038422,1.63E+12,4.83E+14,5969782550
2021-03-09,81400,-600,-0.73,81400,81900,80600,25420764,2.07E+12,4.86E+14,5969782550
2021-03-08,82000,-100,-0.12,82900,83000,81600,17641256,1.45E+12,4.90E+14,5969782550
2021-03-05,82100,-300,-0.36,81100,82600,81100,20508971,1.68E+12,4.90E+14,5969782550
2021-03-04,82400,-1600,-1.9,82600,83200,82200,24348331,2.01E+12,4.92E+14,5969782550
2021-03-03,84000,400,0.48,83500,84000,82800,19882132,1.66E+12,5.01E+14,5969782550
2021-03-02,83600,1100,1.33,85100,85300,83000,33498180,2.82E+12,4.99E+14,5969782550
2021-02-26,82500,-2800,-3.28,82800,83400,82000,38520800,3.18E+12,4.93E+14,5969782550
2021-02-25,85300,3300,4.02,84000,85400,83000,34155986,2.88E+12,5.09E+14,5969782550
2021-02-24,82000,0,0,81800,83600,81300,26807651,2.21E+12,4.90E+14,5969782550
2021-02-23,82000,-200,-0.24,81200,82900,81100,20587314,1.68E+12,4.90E+14,5969782550
2021-02-22,82200,-400,-0.48,83800,84200,82200,25419886,2.11E+12,4.91E+14,5969782550
2021-02-19,82600,500,0.61,82300,82800,81000,25880879,2.12E+12,4.93E+14,5969782550
2021-02-18,82100,-1100,-1.32,83200,83600,82100,21327683,1.76E+12,4.90E+14,5969782550
2021-02-17,83200,-1700,-2,83900,84200,83000,18307735,1.53E+12,4.97E+14,5969782550
2021-02-16,84900,700,0.83,84500,86000,84200,20483100,1.74E+12,5.07E+14,5969782550
2021-02-15,84200,2600,3.19,83800,84500,83300,23529706,1.98E+12,5.03E+14,5969782550
2021-02-10,81600,-1100,-1.33,82600,82600,81600,23025766,1.89E+12,4.87E+14,5969782550
2021-02-09,82700,-300,-0.36,84000,84800,82700,20898332,1.75E+12,4.94E+14,5969782550
2021-02-08,83000,-500,-0.6,83800,84200,83000,15338765,1.28E+12,4.95E+14,5969782550
2021-02-05,83500,1000,1.21,83100,84000,82500,18036835,1.50E+12,4.98E+14,5969782550
2021-02-04,82500,-2100,-2.48,83500,83800,82100,24171688,2.00E+12,4.93E+14,5969782550
2021-02-03,84600,200,0.24,84800,85400,83400,22112205,1.86E+12,5.05E+14,5969782550
2021-02-02,84400,1400,1.69,84100,86400,83700,26302077,2.23E+12,5.04E+14,5969782550
2021-02-01,83000,1000,1.22,81700,83400,81000,28046832,2.31E+12,4.95E+14,5969782550
2021-01-29,82000,-1700,-2.03,84500,85000,82000,39615978,3.29E+12,4.90E+14,5969782550
2021-01-28,83700,-1900,-2.22,83200,85600,83200,31859808,2.68E+12,5.00E+14,5969782550
2021-01-27,85600,-1100,-1.27,86600,87700,85600,26423070,2.28E+12,5.11E+14,5969782550
2021-01-26,86700,-2700,-3.02,88800,89200,86500,33178936,2.90E+12,5.18E+14,5969782550
2021-01-25,89400,2600,3,87000,89900,86300,27258534,2.41E+12,5.34E+14,5969782550
2021-01-22,86800,-1300,-1.48,89000,89700,86800,30861661,2.72E+12,5.18E+14,5969782550
2021-01-21,88100,900,1.03,87500,88600,86500,25318011,2.21E+12,5.26E+14,5969782550
2021-01-20,87200,200,0.23,89000,89000,86500,25211127,2.21E+12,5.21E+14,5969782550
2021-01-19,87000,2000,2.35,84500,88000,83600,39895044,3.44E+12,5.19E+14,5969782550
2021-01-18,85000,-3000,-3.41,86600,87300,84100,43227951,3.72E+12,5.07E+14,5969782550
2021-01-15,88000,-1700,-1.9,89800,91800,88000,33431809,2.98E+12,5.25E+14,5969782550
2021-01-14,89700,0,0,88700,90000,88700,26393970,2.36E+12,5.35E+14,5969782550
2021-01-13,89700,-900,-0.99,89800,91200,89100,36068848,3.24E+12,5.35E+14,5969782550
2021-01-12,90600,-400,-0.44,90300,91400,87800,48682416,4.36E+12,5.41E+14,5969782550
2021-01-11,91000,2200,2.48,90000,96800,89500,90306177,8.38E+12,5.43E+14,5969782550
2021-01-08,88800,5900,7.12,83300,90000,83000,59013307,5.08E+12,5.30E+14,5969782550
2021-01-07,82900,700,0.85,82800,84200,82700,32644642,2.73E+12,4.95E+14,5969782550
2021-01-06,82200,-1700,-2.03,83300,84500,82100,42089013,3.51E+12,4.91E+14,5969782550
2021-01-05,83900,900,1.08,81600,83900,81600,35335669,2.92E+12,5.01E+14,5969782550
2021-01-04,83000,2000,2.47,81000,84400,80200,38655276,3.19E+12,4.95E+14,5969782550
2020-12-30,81000,2700,3.45,77400,81300,77300,29417421,2.34E+12,4.84E+14,5969782550
2020-12-29,78300,-400,-0.51,78800,78900,77300,30339449,2.37E+12,4.67E+14,5969782550
